C1;C2;C3;C4;C5;C6
1,0002;0,9564;1,0022;0,0137;0,0028;0,0003
0,9998;0,9525;0,9987;0,0136;0,0000;0,0000
1,0011;0,9413;0,9940;0,0106;0,0000;0,0000
1,0027;0,9425;0,9869;0,0127;0,0000;0,0000
1,0017;0,9456;0,9859;0,0131;0,0000;0,0000
1,0006;0,9476;0,9833;0,0138;0,0000;0,0000
1,0002;0,9461;0,9799;0,0137;0,0000;0,0000
0,9956;0,9475;0,9856;0,0166;0,0000;0,0008
0,9926;0,9561;0,9922;0,0186;0,0000;0,0010
0,9954;0,9581;0,9990;0,0165;0,0000;0,0085
0,9988;0,9572;1,0018;0,0141;0,0000;0,0108
0,9983;0,9558;1,0017;0,0113;0,0000;0,0081
0,9995;0,9553;0,9985;0,0124;0,0000;0,0087
1,0002;0,9661;0,9933;0,0098;0,0000;0,0096
1,0064;0,9656;0,9977;0,0105;0,0000;0,0065
1,0087;0,9678;0,9915;0,0117;0,0000;0,0040
1,0084;0,9659;0,9870;0,0090;0,0000;0,0034
1,0066;0,9729;0,9924;0,0086;0,0000;0,0018
1,0034;0,9843;1,0035;0,0082;0,0000;0,0073
1,0038;0,9861;1,0079;0,0093;0,0000;0,0111
1,0023;0,9868;1,0133;0,0120;0,0000;0,0095
0,9995;0,9865;1,0116;0,0085;0,0000;0,0114
0,9982;0,9714;1,0041;0,0083;0,0000;0,0146
0,9960;0,9757;1,0030;0,0094;0,0000;0,0088
0,9994;0,9761;1,0065;0,0063;0,0000;0,0054
1,0011;0,9799;1,0064;0,0046;0,0000;0,0059
1,0011;0,9763;1,0057;0,0047;0,0000;0,0060
1,0041;0,9742;1,0091;0,0044;0,0000;0,0057
1,0042;0,9728;1,0030;0,0010;0,0000;0,0053
1,0025;0,9793;0,9984;0,0069;0,0000;0,0034
1,0055;0,9766;0,9947;0,0070;0,0000;0,0041
1,0065;0,9902;0,9943;0,0068;0,0000;0,0070
1,0044;0,9930;0,9921;0,0029;0,0000;0,0054
1,0040;0,9846;0,9893;0,0036;0,0000;0,0125
1,0022;0,9837;0,9836;0,0042;0,0000;0,0175
0,9994;0,9793;0,9823;0,0009;0,0000;0,0200
1,0012;0,9655;0,9739;0,0000;0,0000;0,0208
1,0050;0,9760;0,9714;0,0027;0,0000;0,0247
1,0021;0,9815;0,9808;0,0048;0,0000;0,0223
1,0032;0,9840;0,9831;0,0055;0,0000;0,0203
1,0018;0,9853;0,9916;0,0072;0,0018;0,0182
1,0008;0,9766;0,9985;0,0069;0,0017;0,0162
0,9995;0,9736;0,9999;0,0077;0,0024;0,0170
0,9977;0,9785;0,9992;0,0103;0,0000;0,0177
0,9977;0,9718;1,0002;0,0132;0,0000;0,0168
0,9960;0,9569;1,0020;0,0161;0,0012;0,0162
0,9964;0,9556;0,9959;0,0154;0,0052;0,0167
0,9962;0,9555;0,9860;0,0148;0,0051;0,0215
0,9956;0,9568;0,9885;0,0150;0,0013;0,0209
0,9937;0,9616;0,9832;0,0140;0,0018;0,0221
0,9924;0,9653;0,9797;0,0143;0,0055;0,0210
0,9938;0,9669;0,9809;0,0154;0,0109;0,0159
0,9947;0,9749;0,9811;0,0165;0,0102;0,0117
0,9926;0,9662;0,9762;0,0185;0,0054;0,0174
0,9927;0,9690;0,9753;0,0185;0,0087;0,0130
0,9941;0,9731;0,9812;0,0149;0,0078;0,0116
0,9906;0,9664;0,9768;0,0145;0,0094;0,0126
0,9915;0,9567;0,9818;0,0192;0,0100;0,0137
0,9901;0,9531;0,9718;0,0185;0,0088;0,0162
0,9910;0,9493;0,9820;0,0199;0,0087;0,0191
0,9894;0,9548;0,9792;0,0209;0,0130;0,0243
0,9856;0,9513;0,9816;0,0204;0,0126;0,0217
0,9822;0,9457;0,9714;0,0208;0,0091;0,0239
0,9821;0,9418;0,9702;0,0196;0,0044;0,0191
0,9824;0,9493;0,9709;0,0148;0,0018;0,0163
0,9805;0,9502;0,9729;0,0113;0,0000;0,0118
0,9815;0,9492;0,9708;0,0106;0,0008;0,0061
0,9780;0,9496;0,9663;0,0124;0,0000;0,0060
0,9777;0,9570;0,9728;0,0125;0,0033;0,0022
0,9751;0,9530;0,9752;0,0105;0,0000;0,0072
0,9736;0,9608;0,9823;0,0094;0,0062;0,0057
0,9735;0,9621;0,9818;0,0100;0,0111;0,0096
0,9715;0,9615;0,9801;0,0124;0,0116;0,0149
0,9706;0,9764;0,9843;0,0146;0,0073;0,0098
0,9724;0,9700;0,9800;0,0141;0,0079;0,0068
0,9710;0,9687;0,9726;0,0111;0,0065;0,0068
0,9724;0,9612;0,9782;0,0105;0,0017;0,0062
0,9699;0,9678;0,9708;0,0146;0,0027;0,0090
0,9708;0,9775;0,9639;0,0163;0,0019;0,0106
0,9734;0,9879;0,9764;0,0116;0,0006;0,0094
0,9682;0,9960;0,9724;0,0096;0,0000;0,0116
0,9664;0,9931;0,9758;0,0104;0,0000;0,0115
0,9673;0,9901;0,9757;0,0093;0,0038;0,0073
0,9666;0,9803;0,9613;0,0046;0,0020;0,0079
0,9671;0,9924;0,9583;0,0059;0,0019;0,0059
0,9656;0,9952;0,9645;0,0029;0,0031;0,0068
0,9655;0,9916;0,9677;0,0014;0,0034;0,0053
0,9650;0,9994;0,9719;0,0012;0,0044;0,0022
0,9670;0,9931;0,9724;0,0004;0,0071;0,0026
0,9672;0,9960;0,9748;0,0008;0,0076;0,0097
0,9676;0,9948;0,9725;0,0000;0,0085;0,0076
0,9665;0,9985;0,9656;0,0000;0,0083;0,0109
0,9653;0,9975;0,9607;0,0000;0,0079;0,0144
0,9641;0,9882;0,9540;0,0000;0,0051;0,0132
0,9646;0,9882;0,9577;0,0000;0,0051;0,0089
0,9634;0,9946;0,9510;0,0000;0,0059;0,0109
0,9637;0,9938;0,9551;0,0000;0,0072;0,0105
0,9676;0,9984;0,9545;0,0000;0,0078;0,0087
0,9690;0,9930;0,9562;0,0000;0,0071;0,0067
0,9680;0,9931;0,9626;0,0000;0,0070;0,0081
0,9701;0,9889;0,9612;0,0000;0,0054;0,0117
0,9690;0,9939;0,9640;0,0000;0,0064;0,0097
0,9646;0,9935;0,9661;0,0000;0,0059;0,0101
0,9622;0,9962;0,9659;0,0000;0,0065;0,0120
0,9581;1,0017;0,9787;0,0000;0,0096;0,0114
0,9571;1,0043;0,9732;0,0000;0,0074;0,0131
0,9568;1,0052;0,9807;0,0000;0,0092;0,0089
0,9598;0,9987;0,9844;0,0000;0,0092;0,0081
0,9601;0,9993;0,9805;0,0000;0,0152;0,0166
0,9593;0,9959;0,9890;0,0000;0,0142;0,0167
0,9606;0,9934;0,9788;0,0000;0,0160;0,0212
0,9559;0,9913;0,9758;0,0000;0,0156;0,0244
0,9560;0,9839;0,9696;0,0000;0,0111;0,0222
0,9572;0,9721;0,9703;0,0000;0,0094;0,0201
0,9538;0,9687;0,9624;0,0000;0,0120;0,0192
0,9558;0,9692;0,9644;0,0000;0,0105;0,0132
0,9561;0,9620;0,9643;0,0000;0,0037;0,0081
0,9549;0,9626;0,9608;0,0000;0,0038;0,0061
0,9558;0,9741;0,9637;0,0000;0,0008;0,0044
0,9599;0,9807;0,9659;0,0000;0,0015;0,0097
0,9599;0,9918;0,9627;0,0000;0,0065;0,0094
0,9600;0,9940;0,9803;0,0000;0,0089;0,0161
0,9587;1,0008;0,9786;0,0000;0,0135;0,0175
0,9567;0,9958;0,9695;0,0000;0,0115;0,0237
0,9579;0,9910;0,9645;0,0000;0,0109;0,0223
0,9558;0,9748;0,9577;0,0000;0,0077;0,0222
0,9556;0,9815;0,9586;0,0000;0,0056;0,0177
0,9542;0,9907;0,9627;0,0000;0,0030;0,0183
0,9548;0,9868;0,9678;0,0000;0,0000;0,0226
0,9551;0,9854;0,9655;0,0000;0,0039;0,0211
0,9567;0,9809;0,9644;0,0000;0,0000;0,0200
0,9553;0,9838;0,9621;0,0000;0,0025;0,0172
0,9544;0,9901;0,9632;0,0000;0,0065;0,0218
0,9520;0,9792;0,9696;0,0000;0,0081;0,0249
0,9507;0,9810;0,9691;0,0000;0,0048;0,0296
0,9511;0,9790;0,9726;0,0000;0,0002;0,0281
0,9522;0,9799;0,9750;0,0000;0,0000;0,0262
0,9499;0,9830;0,9800;0,0000;0,0013;0,0266
0,9513;0,9812;0,9824;0,0008;0,0017;0,0298
0,9536;0,9811;0,9839;0,0000;0,0000;0,0282
0,9540;0,9805;0,9899;0,0000;0,0028;0,0307
0,9573;0,9865;0,9863;0,0000;0,0081;0,0322
0,9554;0,9899;0,9836;0,0000;0,0075;0,0245
0,9525;0,9905;0,9786;0,0000;0,0078;0,0255
0,9485;0,9819;0,9799;0,0000;0,0034;0,0200
0,9511;0,9785;0,9687;0,0038;0,0024;0,0206
0,9520;0,9847;0,9707;0,0022;0,0055;0,0206
0,9514;0,9852;0,9722;0,0012;0,0062;0,0220
0,9516;0,9889;0,9784;0,0019;0,0045;0,0232
0,9489;0,9994;0,9762;0,0034;0,0041;0,0259
0,9534;1,0045;0,9781;0,0030;0,0035;0,0229
0,9532;1,0060;0,9853;0,0000;0,0027;0,0245
0,9530;1,0024;0,9926;0,0000;0,0033;0,0278
0,9540;0,9866;0,9881;0,0000;0,0000;0,0331
0,9546;0,9859;0,9850;0,0030;0,0000;0,0266
0,9546;0,9840;0,9863;0,0039;0,0006;0,0262
0,9526;0,9863;0,9877;0,0026;0,0000;0,0226
0,9531;0,9847;0,9870;0,0041;0,0000;0,0187
0,9565;0,9829;0,9929;0,0034;0,0000;0,0190
0,9587;0,9732;0,9828;0,0048;0,0000;0,0194
0,9615;0,9685;0,9784;0,0104;0,0000;0,0206
0,9601;0,9724;0,9797;0,0094;0,0007;0,0181
0,9577;0,9825;0,9832;0,0107;0,0000;0,0175
0,9570;0,9812;0,9925;0,0084;0,0000;0,0178
0,9567;0,9830;0,9980;0,0083;0,0000;0,0160
0,9585;0,9886;0,9967;0,0082;0,0029;0,0142
0,9547;0,9841;1,0043;0,0067;0,0000;0,0178
0,9573;0,9852;0,9990;0,0128;0,0000;0,0158
0,9566;0,9815;1,0036;0,0112;0,0000;0,0181
0,9553;0,9864;1,0112;0,0127;0,0002;0,0199
0,9529;0,9869;1,0177;0,0083;0,0000;0,0158
0,9491;0,9879;1,0174;0,0095;0,0000;0,0178
0,9504;0,9819;1,0151;0,0122;0,0000;0,0187
0,9501;0,9865;1,0051;0,0112;0,0000;0,0190
0,9471;0,9989;1,0072;0,0055;0,0000;0,0163
0,9441;0,9916;1,0041;0,0048;0,0000;0,0133
0,9431;0,9885;0,9977;0,0062;0,0000;0,0166
0,9460;0,9894;0,9906;0,0081;0,0000;0,0148
0,9451;0,9949;0,9884;0,0113;0,0025;0,0106
0,9417;0,9910;0,9896;0,0100;0,0052;0,0122
0,9408;0,9728;0,9899;0,0091;0,0086;0,0107
0,9398;0,9808;0,9822;0,0086;0,0134;0,0088
0,9340;0,9851;0,9897;0,0083;0,0102;0,0079
0,9335;0,9729;0,9896;0,0098;0,0129;0,0060
0,9327;0,9693;0,9825;0,0099;0,0087;0,0042
0,9337;0,9787;0,9828;0,0118;0,0100;0,0045
0,9370;0,9877;0,9950;0,0113;0,0104;0,0048
0,9389;0,9942;0,9987;0,0096;0,0139;0,0107
0,9379;0,9935;0,9981;0,0066;0,0166;0,0096
0,9353;0,9935;0,9899;0,0058;0,0168;0,0050
0,9401;0,9917;0,9887;0,0015;0,0171;0,0045
0,9399;0,9997;0,9893;0,0013;0,0167;0,0101
0,9395;0,9940;0,9893;0,0008;0,0165;0,0116
0,9391;0,9888;0,9794;0,0020;0,0157;0,0209
0,9391;0,9946;0,9740;0,0037;0,0201;0,0194
0,9385;0,9941;0,9831;0,0040;0,0249;0,0200
0,9370;1,0019;0,9902;0,0040;0,0238;0,0155
0,9355;0,9970;0,9876;0,0036;0,0238;0,0171
0,9351;0,9959;0,9897;0,0017;0,0232;0,0167
0,9336;0,9900;0,9834;0,0009;0,0169;0,0151
0,9319;0,9894;0,9890;0,0020;0,0153;0,0114
0,9317;0,9798;0,9900;0,0011;0,0202;0,0113
0,9309;0,9769;0,9922;0,0040;0,0171;0,0122
0,9335;0,9681;0,9827;0,0032;0,0240;0,0176
0,9279;0,9734;0,9839;0,0040;0,0265;0,0166
0,9297;0,9761;0,9852;0,0049;0,0272;0,0175
0,9319;0,9664;0,9902;0,0058;0,0283;0,0161
0,9274;0,9753;0,9922;0,0081;0,0249;0,0191
0,9264;0,9891;0,9945;0,0094;0,0241;0,0182
0,9253;0,9889;0,9947;0,0038;0,0282;0,0169
0,9222;0,9846;0,9983;0,0065;0,0234;0,0118
0,9203;1,0005;0,9965;0,0106;0,0269;0,0115
0,9178;0,9917;0,9958;0,0082;0,0233;0,0111
0,9210;0,9908;0,9886;0,0100;0,0182;0,0096
0,9226;0,9927;0,9809;0,0074;0,0241;0,0033
0,9248;1,0010;0,9790;0,0030;0,0224;0,0085
0,9260;1,0034;0,9867;0,0003;0,0186;0,0103
0,9234;1,0003;0,9882;0,0000;0,0213;0,0145
0,9221;0,9934;0,9847;0,0000;0,0243;0,0186
0,9228;0,9907;0,9870;0,0000;0,0264;0,0201
0,9200;0,9847;0,9821;0,0000;0,0238;0,0169
0,9212;0,9841;0,9811;0,0000;0,0222;0,0204
0,9204;0,9810;0,9802;0,0000;0,0225;0,0163
0,9194;0,9718;0,9835;0,0000;0,0240;0,0150
0,9206;0,9792;0,9733;0,0021;0,0217;0,0176
0,9212;0,9766;0,9713;0,0061;0,0224;0,0171
0,9202;0,9692;0,9628;0,0084;0,0239;0,0182
0,9223;0,9682;0,9604;0,0097;0,0279;0,0156
0,9199;0,9695;0,9669;0,0080;0,0297;0,0141
0,9209;0,9585;0,9652;0,0089;0,0236;0,0229
0,9218;0,9612;0,9605;0,0103;0,0226;0,0198
0,9210;0,9556;0,9663;0,0086;0,0196;0,0176
0,9214;0,9661;0,9707;0,0108;0,0202;0,0149
0,9187;0,9697;0,9734;0,0066;0,0233;0,0161
0,9203;0,9667;0,9780;0,0063;0,0214;0,0176
0,9197;0,9630;0,9721;0,0074;0,0199;0,0171
0,9185;0,9625;0,9784;0,0072;0,0200;0,0164
0,9204;0,9662;0,9892;0,0070;0,0201;0,0222
0,9187;0,9669;0,9926;0,0059;0,0176;0,0212
0,9157;0,9653;0,9821;0,0045;0,0131;0,0203
0,9124;0,9651;0,9790;0,0077;0,0063;0,0148
0,9135;0,9608;0,9822;0,0062;0,0114;0,0128
0,9107;0,9594;0,9791;0,0071;0,0123;0,0128
0,9140;0,9465;0,9852;0,0085;0,0136;0,0108
0,9097;0,9540;0,9849;0,0071;0,0177;0,0076
0,9129;0,9550;0,9833;0,0073;0,0131;0,0091
0,9132;0,9518;0,9837;0,0047;0,0078;0,0087
0,9128;0,9639;0,9785;0,0078;0,0081;0,0128
0,9116;0,9646;0,9807;0,0043;0,0102;0,0132
0,9123;0,9583;0,9783;0,0032;0,0037;0,0126
0,9120;0,9641;0,9827;0,0014;0,0048;0,0059
0,9141;0,9667;0,9948;0,0000;0,0032;0,0034
0,9142;0,9700;0,9880;0,0011;0,0006;0,0012
0,9144;0,9677;0,9791;0,0020;0,0005;0,0055
0,9135;0,9707;0,9774;0,0027;0,0000;0,0051
0,9133;0,9690;0,9708;0,0013;0,0000;0,0032
0,9138;0,9725;0,9710;0,0035;0,0000;0,0000
0,9103;0,9614;0,9760;0,0015;0,0000;0,0000
0,9075;0,9581;0,9809;0,0051;0,0000;0,0000
0,9089;0,9680;0,9812;0,0043;0,0000;0,0026
0,9091;0,9641;0,9828;0,0018;0,0000;0,0029
0,9087;0,9608;0,9720;0,0038;0,0000;0,0000
0,9086;0,9584;0,9717;0,0060;0,0000;0,0051
0,9092;0,9515;0,9718;0,0075;0,0000;0,0018
0,9081;0,9390;0,9736;0,0059;0,0000;0,0005
0,9065;0,9381;0,9673;0,0064;0,0000;0,0052
0,9068;0,9392;0,9654;0,0072;0,0000;0,0057
0,9048;0,9398;0,9588;0,0052;0,0000;0,0042
0,9055;0,9392;0,9483;0,0083;0,0000;0,0000
0,9021;0,9404;0,9436;0,0033;0,0000;0,0000
0,9041;0,9463;0,9373;0,0024;0,0000;0,0000
0,9050;0,9465;0,9418;0,0006;0,0025;0,0000
0,9055;0,9439;0,9405;0,0000;0,0084;0,0000
0,9074;0,9431;0,9385;0,0000;0,0121;0,0000
0,9108;0,9479;0,9348;0,0000;0,0096;0,0000
0,9128;0,9580;0,9213;0,0000;0,0101;0,0000
0,9091;0,9552;0,9332;0,0000;0,0090;0,0000
0,9065;0,9552;0,9290;0,0003;0,0152;0,0014
0,9053;0,9570;0,9286;0,0019;0,0183;0,0026
0,9053;0,9511;0,9234;0,0028;0,0179;0,0033
0,9064;0,9518;0,9286;0,0036;0,0205;0,0030
0,9049;0,9438;0,9311;0,0000;0,0166;0,0083
0,9053;0,9335;0,9266;0,0000;0,0158;0,0048
0,9038;0,9367;0,9238;0,0000;0,0127;0,0085
0,9026;0,9348;0,9348;0,0000;0,0075;0,0084
0,8999;0,9366;0,9354;0,0010;0,0100;0,0087
0,8981;0,9365;0,9363;0,0000;0,0131;0,0132
0,8954;0,9309;0,9330;0,0023;0,0140;0,0104
0,8935;0,9308;0,9237;0,0065;0,0141;0,0117
0,8957;0,9238;0,9246;0,0088;0,0116;0,0114
0,8938;0,9339;0,9263;0,0109;0,0088;0,0079
0,8992;0,9261;0,9360;0,0089;0,0068;0,0088
0,9002;0,9276;0,9243;0,0107;0,0056;0,0105
0,9007;0,9227;0,9208;0,0104;0,0097;0,0077
0,8990;0,9274;0,9185;0,0117;0,0128;0,0111
0,9005;0,9259;0,9216;0,0121;0,0082;0,0099
0,8994;0,9243;0,9224;0,0114;0,0064;0,0097
0,8998;0,9302;0,9232;0,0099;0,0042;0,0089
0,9050;0,9314;0,9285;0,0089;0,0000;0,0065
0,9049;0,9370;0,9259;0,0096;0,0000;0,0077
0,9073;0,9320;0,9337;0,0080;0,0000;0,0068
0,9060;0,9252;0,9361;0,0098;0,0000;0,0037
0,9061;0,9265;0,9342;0,0120;0,0036;0,0000
0,9097;0,9256;0,9440;0,0110;0,0050;0,0027
0,9086;0,9316;0,9528;0,0130;0,0036;0,0014
0,9123;0,9317;0,9598;0,0116;0,0064;0,0036
0,9139;0,9350;0,9455;0,0137;0,0093;0,0060
0,9129;0,9266;0,9553;0,0136;0,0110;0,0038
0,9143;0,9386;0,9580;0,0143;0,0130;0,0120
0,9164;0,9389;0,9718;0,0107;0,0127;0,0133
0,9178;0,9445;0,9784;0,0099;0,0111;0,0173
0,9148;0,9405;0,9878;0,0085;0,0112;0,0182
0,9135;0,9423;0,9911;0,0069;0,0084;0,0184
0,9132;0,9348;0,9980;0,0065;0,0063;0,0175
0,9132;0,9383;1,0057;0,0057;0,0105;0,0218
0,9146;0,9369;1,0069;0,0066;0,0163;0,0267
0,9151;0,9383;0,9980;0,0090;0,0211;0,0334
0,9127;0,9435;0,9964;0,0062;0,0174;0,0328
0,9136;0,9360;0,9992;0,0096;0,0119;0,0274
0,9150;0,9331;0,9972;0,0098;0,0094;0,0238
0,9163;0,9371;0,9898;0,0077;0,0100;0,0183
0,9187;0,9509;0,9825;0,0085;0,0009;0,0191
0,9205;0,9513;0,9822;0,0057;0,0000;0,0129
0,9217;0,9560;0,9864;0,0051;0,0037;0,0033
0,9217;0,9561;0,9953;0,0037;0,0068;0,0128
0,9186;0,9682;0,9995;0,0021;0,0050;0,0131
0,9197;0,9570;1,0074;0,0031;0,0034;0,0113
0,9203;0,9583;1,0034;0,0036;0,0059;0,0169
0,9211;0,9491;0,9944;0,0006;0,0091;0,0130
0,9187;0,9349;0,9895;0,0027;0,0066;0,0158
0,9168;0,9368;0,9844;0,0023;0,0068;0,0121
0,9191;0,9379;0,9823;0,0004;0,0052;0,0073
0,9193;0,9377;0,9829;0,0024;0,0008;0,0118
0,9209;0,9379;0,9850;0,0002;0,0014;0,0132
0,9212;0,9578;0,9893;0,0000;0,0002;0,0162
0,9215;0,9567;0,9926;0,0000;0,0000;0,0172
0,9236;0,9603;0,9826;0,0000;0,0000;0,0190
0,9228;0,9574;0,9810;0,0000;0,0016;0,0132
0,9232;0,9593;0,9806;0,0000;0,0042;0,0136
0,9226;0,9584;0,9872;0,0000;0,0022;0,0113
0,9219;0,9561;0,9840;0,0000;0,0000;0,0074
0,9216;0,9672;0,9859;0,0000;0,0000;0,0076
0,9223;0,9744;0,9901;0,0000;0,0000;0,0115
0,9216;0,9755;0,9918;0,0000;0,0000;0,0109
0,9244;0,9615;0,9965;0,0000;0,0000;0,0104
0,9228;0,9605;0,9892;0,0000;0,0000;0,0077
0,9227;0,9766;0,9859;0,0000;0,0000;0,0067
0,9221;0,9752;0,9898;0,0000;0,0000;0,0087
0,9253;0,9816;0,9860;0,0000;0,0000;0,0117
0,9259;0,9912;0,9900;0,0000;0,0000;0,0127
0,9283;0,9924;0,9886;0,0000;0,0000;0,0112
0,9256;0,9877;0,9898;0,0000;0,0000;0,0090
0,9264;0,9721;0,9879;0,0000;0,0000;0,0116
0,9285;0,9766;0,9849;0,0000;0,0032;0,0137
0,9289;0,9723;0,9837;0,0000;0,0000;0,0134
0,9313;0,9736;0,9808;0,0000;0,0000;0,0108
0,9306;0,9669;0,9817;0,0000;0,0000;0,0138
0,9337;0,9653;0,9810;0,0000;0,0000;0,0126
0,9385;0,9666;0,9806;0,0024;0,0000;0,0146
0,9381;0,9699;0,9895;0,0000;0,0000;0,0138
0,9375;0,9632;0,9852;0,0000;0,0000;0,0118
0,9407;0,9705;0,9831;0,0024;0,0003;0,0159
0,9442;0,9680;0,9770;0,0010;0,0068;0,0156
0,9434;0,9592;0,9784;0,0023;0,0100;0,0142
0,9429;0,9586;0,9707;0,0054;0,0093;0,0109
0,9426;0,9591;0,9695;0,0028;0,0107;0,0057
0,9402;0,9603;0,9681;0,0065;0,0073;0,0050
0,9387;0,9681;0,9702;0,0038;0,0081;0,0099
0,9369;0,9664;0,9698;0,0011;0,0075;0,0087
0,9357;0,9653;0,9667;0,0013;0,0065;0,0128
0,9359;0,9586;0,9741;0,0058;0,0109;0,0115
0,9367;0,9639;0,9740;0,0058;0,0115;0,0103
0,9401;0,9655;0,9728;0,0051;0,0087;0,0091
0,9384;0,9642;0,9722;0,0072;0,0060;0,0043
0,9407;0,9525;0,9804;0,0070;0,0090;0,0011
0,9405;0,9624;0,9763;0,0054;0,0049;0,0011
0,9407;0,9553;0,9755;0,0036;0,0040;0,0000
0,9424;0,9522;0,9705;0,0072;0,0078;0,0000
0,9404;0,9553;0,9673;0,0073;0,0101;0,0009
0,9415;0,9480;0,9655;0,0112;0,0100;0,0000
0,9421;0,9399;0,9578;0,0130;0,0113;0,0006
0,9434;0,9281;0,9508;0,0121;0,0089;0,0000
0,9443;0,9338;0,9446;0,0130;0,0062;0,0000
0,9495;0,9316;0,9501;0,0103;0,0062;0,0000
0,9485;0,9516;0,9486;0,0080;0,0063;0,0000
0,9478;0,9458;0,9536;0,0151;0,0086;0,0000
0,9468;0,9407;0,9593;0,0175;0,0116;0,0000
0,9460;0,9377;0,9652;0,0195;0,0165;0,0000
0,9450;0,9397;0,9635;0,0182;0,0218;0,0011
0,9477;0,9373;0,9614;0,0209;0,0232;0,0075
0,9508;0,9426;0,9570;0,0222;0,0273;0,0100
0,9500;0,9383;0,9625;0,0242;0,0240;0,0072
0,9486;0,9305;0,9610;0,0278;0,0207;0,0118
0,9498;0,9202;0,9577;0,0251;0,0230;0,0118
0,9490;0,9084;0,9518;0,0229;0,0175;0,0139
0,9506;0,9064;0,9459;0,0216;0,0156;0,0125
0,9513;0,9064;0,9480;0,0190;0,0173;0,0064
0,9485;0,9042;0,9424;0,0190;0,0203;0,0038
0,9519;0,9123;0,9480;0,0182;0,0192;0,0028
0,9558;0,9220;0,9484;0,0204;0,0166;0,0057
0,9548;0,9222;0,9510;0,0219;0,0181;0,0011
0,9543;0,9122;0,9453;0,0215;0,0151;0,0019
0,9552;0,9099;0,9438;0,0259;0,0143;0,0002
0,9561;0,9079;0,9427;0,0282;0,0157;0,0027
0,9577;0,9056;0,9431;0,0264;0,0162;0,0054
0,9620;0,9033;0,9510;0,0215;0,0157;0,0029
0,9619;0,9021;0,9522;0,0199;0,0113;0,0087
0,9606;0,9012;0,9488;0,0182;0,0086;0,0042
0,9581;0,8985;0,9460;0,0185;0,0059;0,0065
0,9569;0,9006;0,9493;0,0190;0,0015;0,0039
0,9571;0,9039;0,9573;0,0187;0,0032;0,0040
0,9610;0,8999;0,9602;0,0189;0,0063;0,0068
0,9602;0,9102;0,9633;0,0156;0,0090;0,0089
0,9609;0,9054;0,9694;0,0152;0,0073;0,0123
0,9611;0,8973;0,9757;0,0144;0,0049;0,0138
0,9637;0,9012;0,9640;0,0153;0,0072;0,0162
0,9691;0,8986;0,9688;0,0159;0,0097;0,0162
0,9682;0,9036;0,9735;0,0123;0,0107;0,0135
0,9675;0,8904;0,9682;0,0112;0,0148;0,0151
0,9698;0,9002;0,9609;0,0123;0,0142;0,0136
0,9714;0,9064;0,9597;0,0096;0,0137;0,0088
0,9754;0,8993;0,9582;0,0103;0,0115;0,0077
0,9768;0,8931;0,9547;0,0087;0,0071;0,0076
0,9763;0,9052;0,9551;0,0079;0,0088;0,0067
0,9777;0,9020;0,9632;0,0053;0,0084;0,0106
0,9801;0,8989;0,9684;0,0076;0,0092;0,0157
0,9820;0,8876;0,9638;0,0064;0,0157;0,0174
0,9832;0,8878;0,9572;0,0081;0,0139;0,0198
0,9856;0,8885;0,9645;0,0118;0,0075;0,0180
0,9881;0,8953;0,9684;0,0109;0,0104;0,0190
0,9911;0,8892;0,9709;0,0118;0,0107;0,0215
0,9926;0,8827;0,9720;0,0149;0,0089;0,0211
0,9925;0,8877;0,9705;0,0170;0,0114;0,0266
0,9929;0,8954;0,9747;0,0161;0,0146;0,0245
0,9956;0,8878;0,9751;0,0162;0,0113;0,0296
0,9941;0,8968;0,9747;0,0135;0,0105;0,0235
0,9950;0,8981;0,9695;0,0111;0,0141;0,0249
0,9944;0,9065;0,9667;0,0094;0,0110;0,0287
0,9947;0,9072;0,9658;0,0131;0,0107;0,0205
0,9974;0,8935;0,9646;0,0111;0,0042;0,0201
0,9980;0,8951;0,9570;0,0101;0,0000;0,0196
0,9982;0,9032;0,9554;0,0076;0,0003;0,0174
0,9957;0,8993;0,9506;0,0079;0,0037;0,0180
0,9973;0,8977;0,9533;0,0090;0,0002;0,0183
0,9988;0,8987;0,9533;0,0110;0,0014;0,0139
1,0033;0,8833;0,9458;0,0118;0,0015;0,0212
1,0028;0,8965;0,9388;0,0095;0,0052;0,0180
1,0034;0,8925;0,9450;0,0066;0,0012;0,0189
1,0040;0,8973;0,9423;0,0096;0,0020;0,0162
1,0073;0,8985;0,9412;0,0085;0,0016;0,0089
1,0073;0,9086;0,9423;0,0100;0,0025;0,0060
1,0080;0,9123;0,9476;0,0086;0,0037;0,0024
1,0093;0,9124;0,9423;0,0061;0,0030;0,0073
1,0098;0,9087;0,9462;0,0053;0,0040;0,0047
1,0090;0,9149;0,9423;0,0037;0,0043;0,0045
1,0095;0,9046;0,9449;0,0023;0,0038;0,0011
1,0118;0,9100;0,9432;0,0038;0,0026;0,0023
1,0098;0,9054;0,9430;0,0040;0,0039;0,0000
1,0102;0,9137;0,9378;0,0018;0,0051;0,0040
1,0089;0,9160;0,9397;0,0011;0,0018;0,0049
1,0114;0,9206;0,9496;0,0002;0,0010;0,0029
1,0084;0,9229;0,9449;0,0000;0,0000;0,0072
1,0074;0,9126;0,9550;0,0000;0,0000;0,0064
1,0082;0,9083;0,9518;0,0000;0,0000;0,0083
1,0114;0,9139;0,9518;0,0030;0,0007;0,0036
1,0114;0,9171;0,9486;0,0044;0,0044;0,0040
